Date,Company,Open,High,Low,Close,Volume,MA30,MA90
2024-10-23,Reliance,1332.1793705575924,1352.0748848775756,1329.689315659354,1333.2003173828125,17214742,1418.5212239583334,1472.8302571614583
2024-10-24,Reliance,1329.9633130042932,1338.3547254831988,1317.8616212723591,1334.4703369140625,22155934,1414.8127034505208,1471.3611002604166
2024-10-25,Reliance,1338.1555171764887,1339.002111534351,1316.7410448137834,1322.5677490234375,18597496,1409.7678507486978,1469.7213650173612
2024-10-28,Reliance,1331.6813526124563,1347.6177038778262,1316.8406011796387,1329.0418701171875,10824350,1405.1770182291666,1468.4003499348958
2024-10-29,Reliance,1322.8167478889227,1337.856655249044,1315.0478495098762,1334.66943359375,12008361,1400.8161010742188,1466.9758707682292
2024-10-30,Reliance,1329.6893351932274,1344.62966480214,1320.0776988278842,1338.553955078125,11984423,1396.553125,1465.8096272786458
2024-10-31,Reliance,1334.6694245700712,1337.6574904459744,1320.8745447599274,1326.7510986328125,9331650,1392.1905517578125,1464.6525919596354
2024-11-01,Reliance,1327.7471304089104,1336.6116286385318,1327.6972806767253,1333.3248291015625,2127335,1387.8404256184897,1463.4287977430556
2024-11-04,Reliance,1332.5280301195803,1334.6695017714562,1279.9878687625326,1296.9700927734375,19796890,1381.7389607747396,1461.140672471788
2024-11-05,Reliance,1287.8564249120311,1304.340637375998,1281.0336986406933,1300.1075439453125,16267479,1375.494734700521,1458.7051445855034
2024-11-06,Reliance,1304.7888451117578,1323.0160966964434,1295.0277806900112,1320.0777587890625,21625209,1370.0489868164063,1456.1071316189236
2024-11-07,Reliance,1318.7331565363688,1318.7331565363688,1297.4182609581876,1300.4561767578125,9611974,1363.797294108073,1453.3490058051216
2024-11-08,Reliance,1292.4879180085577,1296.4720058402277,1269.9279963447846,1278.6431884765625,19814406,1356.6856974283853,1450.2930908203125
2024-11-11,Reliance,1273.8622221377802,1280.884225507143,1261.9598084895413,1267.6370849609375,9056552,1348.270137532552,1447.255510796441
2024-11-12,Reliance,1270.4759075040322,1284.1712099692156,1262.4578817905294,1269.1810302734375,10671091,1341.5527994791669,1444.217438422309
2024-11-13,Reliance,1265.196886863478,1270.3761523895544,1244.5294313213271,1247.0693359375,14633633,1334.4885172526042,1440.5520616319443
2024-11-14,Reliance,1248.613186761178,1267.537605244334,1246.1231316976048,1262.5574951171875,12612633,1329.8611653645833,1436.923388671875
2024-11-18,Reliance,1262.55746761959,1267.8364328732807,1238.951794764919,1255.7347412109375,13620611,1325.6853434244792,1433.3360948350694
2024-11-19,Reliance,1255.734688515481,1276.4021442257297,1230.236550606767,1236.710693359375,14183746,1321.3999593098958,1429.604151746962
2024-11-21,Reliance,1236.7107220331202,1239.0014996478671,1212.407761281373,1218.1348876953125,19433843,1315.611413574219,1425.7052408854167
2024-11-22,Reliance,1224.509420421979,1263.8024380613526,1217.586994857739,1260.3662109375,20471957,1311.9858927408854,1422.0982679578992
2024-11-25,Reliance,1284.868314871977,1299.260783408558,1277.3483005192684,1281.8802490234375,28923341,1309.1953694661458,1418.7248250325522
2024-11-26,Reliance,1289.7986377983043,1292.687125909721,1279.0914013187908,1290.545654296875,9247557,1306.6588338216145,1415.6790079752604
2024-11-27,Reliance,1288.3543972122054,1298.6632001168684,1280.8842325588682,1288.0555419921875,9572746,1304.0251831054688,1412.4905395507812
2024-11-28,Reliance,1284.818474176107,1291.442044503892,1264.0017125526565,1265.7447509765625,15027412,1301.5940592447917,1409.4018785264757
2024-11-29,Reliance,1274.9081506356404,1294.3305794929802,1270.177046170391,1287.0595703125,13202307,1299.5397623697916,1407.15087890625
2024-12-02,Reliance,1282.876370557777,1306.133460567327,1271.9699779978705,1303.9422607421875,11024152,1297.9701985677084,1405.228367784288
2024-12-03,Reliance,1311.760901783446,1321.5219654799555,1301.8006823317874,1318.035888671875,16869482,1296.774971516927,1403.376422797309
2024-12-04,Reliance,1320.7251432865569,1323.1156203515295,1298.8625094957515,1303.742919921875,19608540,1294.7746256510416,1401.4020629882812
2024-12-05,Reliance,1309.1214514378748,1324.6593698468237,1300.9541199209712,1316.7908935546875,16858723,1294.067451985677,1399.389316134983
2024-12-06,Reliance,1318.6334884089777,1318.6334884089777,1304.7887589399247,1306.3326416015625,9037514,1293.1718627929688,1397.1382161458334
2024-12-09,Reliance,1297.816673231309,1309.7689372979064,1287.9560310594236,1289.9979248046875,14650002,1291.6894490559896,1394.7822726779514
2024-12-10,Reliance,1284.121290398709,1289.7488386952923,1275.107243177966,1279.73876953125,16043729,1290.26181640625,1392.3975423177085
2024-12-11,Reliance,1279.8882324099652,1284.8683422637005,1270.9738844056644,1273.115234375,11724373,1288.3975952148437,1389.830299207899
2024-12-12,Reliance,1264.9479526569407,1273.1152845047754,1255.5853214463157,1257.876220703125,20906813,1285.837821451823,1387.2699313693577
2024-12-13,Reliance,1254.9877622795104,1270.1272485556606,1234.6688884780408,1267.78662109375,28630222,1283.4789103190103,1385.3932115342882
2024-12-16,Reliance,1269.9280595585296,1275.904191603511,1261.511722229068,1263.2547607421875,9486781,1281.3623657226562,1383.3699055989584
2024-12-17,Reliance,1256.033537225462,1258.8721754853295,1237.8561365143116,1240.34619140625,17462791,1278.263077799479,1380.995277235243
2024-12-18,Reliance,1235.714673937889,1254.9378248920182,1235.714673937889,1248.2645263671875,12670179,1276.639558919271,1378.8817925347223
2024-12-19,Reliance,1234.0712121990753,1239.947766097918,1224.1109925687356,1225.55517578125,14244653,1274.1544799804688,1376.2383138020834
2024-12-20,Reliance,1219.1309339507775,1234.5692750261348,1196.7204388413884,1200.50537109375,20312896,1270.1687337239584,1373.467332628038
2024-12-23,Reliance,1210.166734877433,1222.3181546925216,1208.3738466363206,1217.437744140625,10052824,1267.401452636719,1370.8513997395833
2024-12-24,Reliance,1217.4377030050357,1228.6429501715868,1216.1428258096823,1217.8858642578125,6734917,1265.3762084960938,1368.26002468533
2024-12-26,Reliance,1219.3798917928575,1222.8161189414398,1209.419672133533,1211.7105712890625,10016178,1263.5119913736978,1365.4197021484374
2024-12-27,Reliance,1213.4536884394554,1223.0154756156849,1212.1588111658666,1216.1927490234375,7000397,1261.7457153320313,1362.460964626736
2024-12-30,Reliance,1211.5611874241415,1218.3340640862093,1203.294156174512,1205.8837890625,8818766,1260.3728637695312,1359.3041286892362
2024-12-31,Reliance,1203.1945530395503,1214.2503727116298,1201.3519366916562,1210.6148681640625,6405475,1258.6414428710937,1356.1697021484374
2023-01-02,TCS,2932.3893356780377,2937.649919541841,2909.1891553518903,2932.7939453125,709547,,
2023-01-03,TCS,2924.296135819554,2985.4437794959777,2918.271338365036,2977.66552734375,1245178,,
2023-01-04,TCS,2973.4839774740417,2992.05320982366,2955.049761355759,2980.6328125,1231668,,
2023-01-05,TCS,2994.6160814211885,3001.00070304536,2951.228228425236,2977.44091796875,1826057,,
2023-01-06,TCS,2967.4592187363287,2968.8530692467866,2877.5362121079547,2887.92236328125,2488376,,
2023-01-09,TCS,2903.613754663653,2991.7382972331907,2896.554711142396,2985.398681640625,2885060,,
2023-01-10,TCS,2953.970657956924,2965.6606483841506,2904.6030169681453,2955.2294921875,3864655,,
2023-01-11,TCS,2958.556940867891,3011.9711192058594,2941.5163554119845,2993.26708984375,2720512,,
2023-01-12,TCS,2993.5369316546853,3012.420763305256,2981.442331005253,2998.347900390625,2250391,,
2023-01-13,TCS,3006.036063206436,3038.498356009124,2971.9553319355296,3034.496826171875,1742837,,
2023-01-16,TCS,3050.544925777311,3083.6530407390187,3033.1172268351675,3066.225341796875,1843607,,
2023-01-17,TCS,3062.501243322157,3110.140196457376,3054.2242129348,3107.01318359375,1688475,,
2023-01-18,TCS,3108.48469619976,3135.1090986179565,3101.357253479184,3117.681396484375,2421189,,
2023-01-19,TCS,3108.4843044601644,3114.9219938481,3091.0105761214827,3102.138671875,1585044,,
2023-01-20,TCS,3094.6896660665084,3121.9577927776777,3086.044857553808,3092.9423828125,1529349,,
2023-01-23,TCS,3115.841536579629,3144.3513027053577,3086.044322440379,3140.58056640625,1067916,,
2023-01-24,TCS,3149.8689173102684,3174.653972352405,3142.7875050880507,3160.26123046875,1387863,,
2023-01-25,TCS,3150.145550703775,3159.066304386822,3131.4762056585528,3154.238037109375,874110,,
2023-01-27,TCS,3150.789059081809,3169.1824569748724,3110.599529591221,3137.0400390625,1785879,,
2023-01-30,TCS,3145.2715449050534,3180.632813128412,3113.5889568511743,3157.824951171875,1953798,,
2023-01-31,TCS,3171.941500962948,3171.941500962948,3081.8138503122173,3088.895263671875,2820375,,
2023-02-01,TCS,3092.8500073277646,3144.351523952907,3085.492647809887,3134.55712890625,2205161,,
2023-02-02,TCS,3151.7091367465514,3190.3352773194592,3145.363503463956,3182.426025390625,1813847,,
2023-02-03,TCS,3222.523443017251,3222.523443017251,3175.5282196617327,3202.566650390625,1804469,,
2023-02-06,TCS,3194.1515611886443,3194.1515611886443,3160.7677220012893,3182.011962890625,1138714,,
2023-02-07,TCS,3190.242679677012,3212.4068130598766,3183.3451557440176,3193.599609375,1455647,,
2023-02-08,TCS,3198.658155467108,3255.5396078857866,3198.658155467108,3237.330322265625,1986946,,
2023-02-09,TCS,3232.6400151634225,3262.621346651852,3223.719261165319,3256.41357421875,1655427,,
2023-02-10,TCS,3237.238165731009,3257.7928785550507,3226.339987208153,3253.37841796875,1187821,,
2023-02-13,TCS,3263.908802705569,3263.908802705569,3194.3816614754664,3202.65869140625,1087939,3096.4326334635416,
2023-02-14,TCS,3223.443549326505,3241.6990897668875,3214.246848757813,3218.937255859375,1579818,3105.970743815104,
2023-02-15,TCS,3206.889133323468,3242.756261571135,3182.1959052183624,3237.8359375,1429449,3114.6430908203124,
2023-02-16,TCS,3243.860023890424,3287.8202954032563,3243.6761347936463,3272.23193359375,1618931,3124.3630615234374,
2023-02-17,TCS,3242.894092415164,3254.619884234397,3209.648113656855,3219.90234375,1061369,3132.445109049479,
2023-02-20,TCS,3220.6841423269884,3239.077541198073,3195.8990822539604,3207.1650390625,1296082,3143.086531575521,
2023-02-21,TCS,3213.326813814157,3227.029806293947,3168.0330686566454,3173.781005859375,1139541,3149.3659423828126,
2023-02-22,TCS,3140.626954722956,3170.102422501116,3122.279583519376,3128.303466796875,1218430,3155.135074869792,
2023-02-23,TCS,3146.190914704899,3175.068461467988,3134.2352052950296,3139.5693359375,1441570,3160.01181640625,
2023-02-24,TCS,3147.570516072989,3158.100692470088,3110.599827670895,3127.291748046875,977592,3164.3099446614583,
2023-02-27,TCS,3117.6808616060457,3117.6808616060457,3049.6252911757074,3064.2021484375,1128022,3165.3001220703127,
2023-02-28,TCS,3061.121505031087,3119.52054831469,3034.8188539926205,3046.728759765625,4116217,3164.6502360026043,
2023-03-01,TCS,3056.063779711126,3116.7620070541693,3048.70641882106,3113.72705078125,1669307,3164.874031575521,
2023-03-02,TCS,3091.010686559656,3099.195659262384,3051.464878906557,3054.6376953125,1556538,3162.772574869792,
2023-03-03,TCS,3084.573228310335,3088.25190836795,3063.512874792013,3073.675048828125,1043190,3161.823787434896,
2023-03-06,TCS,3091.8378752076405,3131.4297058280413,3089.170922543595,3100.98876953125,1334132,3162.092000325521,
2023-03-08,TCS,3093.769631883684,3123.199069523481,3063.2826636402224,3118.048828125,1844590,3161.3409423828125,
2023-03-09,TCS,3113.0820568114486,3113.0820568114486,3063.2820304113247,3068.800048828125,1648500,3158.292236328125,
2023-03-10,TCS,3046.774295300057,3069.1683469810705,3025.7139445854286,3063.42041015625,1024404,3155.2649820963543,
2023-03-13,TCS,3065.25973960763,3099.1036364238453,3009.159876386488,3018.310546875,1901233,3151.307332356771,
2023-03-14,TCS,3016.517197373872,3038.9570525672148,2951.5884142286423,2956.692626953125,2670334,3144.602921549479,
2023-03-15,TCS,2988.927105372376,2998.4457784271503,2935.5862524149616,2941.931884765625,1780522,3139.704142252604,
2023-03-16,TCS,2950.300843799058,2961.152992806068,2917.1927295918367,2929.1484375,1901060,3132.857185872396,
2023-03-17,TCS,2897.419956693126,2962.6244613680587,2891.442102473636,2923.906494140625,6739966,3124.2398681640625,
2023-03-20,TCS,2915.031506138674,2915.031506138674,2846.424268730348,2890.79833984375,2289468,3113.847591145833,
2023-03-21,TCS,2890.798591207588,2903.168107097095,2848.631634298453,2856.5869140625,1815297,3103.0000895182293,
2023-03-22,TCS,2878.613225992242,2890.982743005813,2856.587173651309,2879.302978515625,1123939,3092.52353515625,
2023-03-23,TCS,2864.679216026358,2893.603009302636,2851.895896305883,2873.64599609375,1372218,3080.4007242838543,
2023-03-24,TCS,2895.948614885745,2915.3537406365167,2856.494863853949,2869.830078125,1329577,3067.514607747396,
2023-03-27,TCS,2883.165849697797,2899.489994460839,2856.4954160004336,2871.486083984375,1524217,3054.78486328125,
2023-03-28,TCS,2875.808035994818,2896.546639011127,2860.3115069743058,2865.599609375,1303530,3043.549560546875,
2023-03-29,TCS,2877.6475536858165,2896.960624515923,2854.747859513075,2886.752197265625,1740616,3032.4767252604165,
2023-03-31,TCS,2933.7009389751283,2954.8993749774395,2898.7995113379675,2948.36962890625,2382581,3022.827848307292,
2023-04-03,TCS,2965.889568062685,2965.889568062685,2918.8025114059446,2942.94384765625,1521830,3011.8515787760416,
2023-04-05,TCS,2929.608509647277,3002.124572143045,2929.608509647277,2979.546630859375,2655065,3003.8397216796875,
2023-04-06,TCS,2965.935582713961,2995.686995347432,2956.7388832326774,2961.98095703125,1703464,2995.6669189453123,
2023-04-10,TCS,2961.3371476348343,3009.159983559372,2956.738798026706,3001.250732421875,2203187,2989.915909830729,
2023-04-11,TCS,3001.802391344396,3010.0333915987303,2935.7240227895977,2955.635009765625,2348779,2984.160294596354,
2023-04-12,TCS,2968.6486132828945,2998.997722073373,2942.0242127497345,2981.248046875,2417727,2978.882918294271,
2023-04-13,TCS,2952.140381716384,2970.5337797333086,2924.550284690997,2932.689453125,4174070,2972.396175130208,
2023-04-17,TCS,2882.337583186008,2909.2837321918887,2823.6165690415223,2887.3037109375,5505048,2966.499560546875,
2023-04-18,TCS,2901.5123128481664,2903.2598202590466,2860.725090217012,2879.25634765625,2617302,2960.917146809896,
2023-04-19,TCS,2879.256681962595,2887.763628958732,2824.7662376900453,2841.412353515625,3298034,2951.839990234375,
2023-04-20,TCS,2841.780197009404,2862.9326062428067,2830.744157409367,2855.391357421875,2419999,2945.198445638021,
2023-04-21,TCS,2860.173416034582,2910.249397657148,2851.712497780365,2906.938720703125,1929184,2939.6405680338544,
2023-04-24,TCS,2897.971934510457,2925.423946524252,2875.02599070183,2919.76806640625,1640676,2933.5998779296874,
2023-04-25,TCS,2927.3092712863568,2934.8505195080106,2894.66099006403,2920.87158203125,2024090,2927.027303059896,
2023-04-26,TCS,2925.4701814296627,2950.6690488552285,2925.4701814296627,2941.242431640625,2000029,2922.775382486979,
2023-04-27,TCS,2929.1485910038896,2942.207858497585,2915.951238309832,2931.861572265625,2434446,2918.390087890625,
2023-04-28,TCS,2943.311350007304,2968.004575726556,2939.4948098740424,2960.647216796875,2931312,2916.467976888021,
2023-05-02,TCS,2975.132096356152,2975.132096356152,2952.1403490891025,2960.78515625,2321159,2916.60439453125,
2023-05-03,TCS,2957.6579316338666,2957.6579316338666,2918.249992826561,2924.457763671875,2468285,2916.021923828125,
2023-05-04,TCS,2924.688295728886,2965.429719336731,2922.711095151928,2961.98095703125,1953253,2917.1163411458333,
2023-05-05,TCS,2961.3375539099493,2983.409635057104,2952.186881840122,2971.177978515625,1710027,2918.6920572916665,
2023-05-08,TCS,2984.32925020305,2993.3880898187367,2971.729815685768,2989.4794921875,928235,2921.9814290364584,
2023-05-09,TCS,2991.3185536466567,3033.071479348302,2985.248642196661,3019.50634765625,1107375,2927.412076822917,
2023-05-10,TCS,3025.714139172187,3040.888693365604,3003.6880887487146,3022.771240234375,1559987,2932.1943522135416,
2023-05-11,TCS,3043.187610674632,3043.8313346801706,3009.1598253633715,3018.494384765625,1719623,2937.0226318359373,
2023-05-12,TCS,3015.7351662028527,3025.713673448069,2998.1235791613085,3011.27490234375,1027479,2941.737459309896,
2023-05-15,TCS,3020.196178039157,3027.553537790775,2987.41003345753,2993.57177734375,1150390,2945.806982421875,
2023-05-16,TCS,2994.6290519009144,3021.115589647415,2989.3409500316684,2996.42236328125,986306,2950.1677408854166,3030.049978298611
2023-05-17,TCS,2994.3994756276697,3016.517583915495,2941.334561816381,2950.945068359375,1588815,2952.3075032552083,3030.2516574435763
2023-05-18,TCS,2966.809404732763,2969.568414744981,2938.3456630124733,2942.80615234375,1369364,2952.1220540364584,3029.864331054688
2023-05-19,TCS,2952.1404038272244,2974.6723165667154,2945.748742874228,2963.958251953125,1152449,2952.8225341796874,3029.6790581597224
2023-05-22,TCS,2970.533809965233,3042.6818695151333,2958.624129533824,3033.715087890625,1333243,2954.6281494140626,3030.30432671441
2023-05-23,TCS,3040.4285099791427,3060.615218187134,3025.805849243565,3032.197509765625,1687418,2956.968701171875,3031.9073838975696
2023-05-24,TCS,3012.838153029129,3050.728502477714,3012.838153029129,3037.9912109375,1016555,2958.1933837890624,3032.4917453342014
2023-05-25,TCS,3029.39269628506,3040.42873525149,3004.653665413494,3028.932861328125,1374917,2960.6366455078123,3033.310671657986
2023-05-26,TCS,3028.9330308509448,3070.456039974576,3026.633855937592,3061.4892578125,1791115,2963.3113525390627,3034.068695746528
2023-05-29,TCS,3090.8265783111865,3101.126836063768,3045.946643251246,3053.6259765625,1210372,2967.342569986979,3034.682896592882
2023-05-30,TCS,3048.706255284578,3059.696267618829,3036.1528487508185,3049.809814453125,1344224,2972.7594401041665,3034.853040907118
2023-05-31,TCS,3043.1882047013933,3060.385989782911,3002.860583074768,3025.254638671875,5815424,2977.626049804688,3034.397810872396
2023-06-01,TCS,3047.786210667212,3071.6976293387106,3032.611656510299,3056.98291015625,1177314,2984.811735026042,3033.8419189453125
2023-06-02,TCS,3059.0518838880043,3067.926608260491,3032.565346909803,3040.060791015625,2030661,2990.9673828125,3032.9794677734376
2023-06-05,TCS,3048.70512972212,3059.741166390797,3021.1610664422938,3024.70166015625,1861468,2994.892814127604,3032.119056532118
2023-06-06,TCS,3016.5171330853027,3024.6563011369967,2961.888833352524,2972.64892578125,2022849,2996.655509440104,3030.782462565104
2023-06-07,TCS,2991.685980532265,3015.459535636352,2980.64994248542,3011.82666015625,1567196,2999.6873453776043,3029.3518636067706
2023-06-08,TCS,2999.043762912063,3007.3207926165123,2973.293003831555,2976.4658203125,1759366,3000.8614583333333,3027.3096923828125
2023-06-09,TCS,2984.3287517440654,2988.92710113042,2947.8639309217856,2951.49658203125,1775689,3001.5159586588543,3025.057009548611
2023-06-12,TCS,2956.7385495118465,2992.9734515668288,2953.059870134538,2986.075927734375,2324605,3002.3635823567706,3023.379630533854
2023-06-13,TCS,2998.123720147116,3002.7220694111443,2978.810653238192,2983.133056640625,1371928,3003.108512369792,3021.4386094835068
2023-06-14,TCS,2983.1334023931563,2994.30752711712,2966.717428335184,2989.89306640625,1658544,3005.289689127604,3020.3385850694444
2023-06-15,TCS,3006.8016396344283,3008.793544788029,2974.0958056287536,2979.932861328125,2273810,3005.8880859375,3018.6205376519097
2023-06-16,TCS,2962.05090181085,2964.27443415416,2924.0640119221275,2941.574951171875,4156189,3004.901318359375,3015.9444146050346
2023-06-19,TCS,2955.565603365162,2978.6356017646413,2941.667959462191,2974.46630859375,1468186,3004.40087890625,3013.409966362847
2023-06-20,TCS,2977.801737265896,2994.942164191664,2965.8034836575825,2990.494873046875,1528452,3003.433829752604,3011.2819986979166
2023-06-21,TCS,3011.1563283053792,3021.718447715978,2987.020706957234,3018.753662109375,1645987,3003.299910481771,3009.3392659505207
2023-06-22,TCS,3020.421667836672,3027.5093766697696,2992.7191178657326,3000.501708984375,1529603,3002.700154622396,3006.7078369140627
2023-06-23,TCS,2999.390070425381,3010.600702724202,2973.3086851435883,2979.979736328125,1119505,3001.656982421875,3003.636349826389
2023-06-26,TCS,2969.463223564131,2977.7090684012846,2939.8149168077966,2955.2412109375,1978803,3000.379296875,3000.3237141927084
2023-06-27,TCS,2966.683667337439,2973.771375126299,2948.431473899292,2962.37548828125,863542,2999.2444010416666,2997.6539008246527
2023-06-28,TCS,2972.242568780507,2993.5059172295346,2958.7154391788054,2979.14501953125,1575872,3000.1843994140627,2994.989542643229
2023-06-30,TCS,2983.3609896661364,3066.746855836929,2977.8946733632847,3059.56640625,2672406,3004.076407877604,2993.008770073785
2023-07-03,TCS,3070.731032946452,3074.9003264457365,3028.5284723972923,3031.817626953125,1687264,3006.338387044271,2990.3375
2023-07-04,TCS,3048.216842703303,3071.379584669133,3036.450215024391,3065.681640625,1656681,3007.4039388020838,2988.6239366319446
2023-07-05,TCS,3076.012191037036,3084.350778301896,3062.114545595604,3075.9658203125,1453008,3008.8628824869797,2987.1661675347223
2023-07-06,TCS,3063.5506768174178,3083.841148655644,3059.335012466021,3078.698974609375,1848238,3010.2198079427085,2986.109700520833
2023-07-07,TCS,3059.3351293811484,3110.200423093998,3059.3351293811484,3084.58251953125,1789326,3012.0747965494797,2985.6239122178818
2023-07-10,TCS,3080.4124220157623,3080.4124220157623,3025.2387367336205,3031.49267578125,1407431,3011.074910481771,2984.423060438368
2023-07-11,TCS,3052.8493652895645,3052.8493652895645,3021.1627797878978,3031.91015625,1110172,3010.351049804688,2983.3632649739584
2023-07-12,TCS,3039.8314402630454,3047.428773276913,3011.2487565769347,3020.328369140625,1515240,3009.3683349609373,2982.8757785373264
2023-07-13,TCS,3042.6575935366886,3119.974776122977,3032.2343603066984,3095.0517578125,4585146,3011.6949055989585,2983.4127007378474
2023-07-14,TCS,3117.705327435957,3265.808002340578,3105.6607006137674,3256.357421875,6306101,3018.34072265625,2984.997482638889
2023-07-17,TCS,3252.049167518704,3289.0168154392363,3221.520717012072,3235.093994140625,2743228,3024.841829427083,2987.002552625868
2023-07-18,TCS,3220.547903812429,3265.020371989356,3210.356296521884,3239.86572265625,2600090,3032.01396484375,2988.849115668402
2023-07-19,TCS,3242.7835851217083,3258.3953622895324,3192.427698113294,3215.03466796875,2405370,3040.0934895833334,2990.1162923177085
2023-07-20,TCS,3207.649828777992,3231.6157541053626,3191.8117167460496,3217.124755859375,1715404,3046.936759440104,2991.217135959201
2023-07-21,TCS,3162.0867841140066,3190.743799344201,3120.28542889183,3128.8779296875,3770223,3052.0171630859377,2991.88466796875
2023-07-24,TCS,3140.674874590936,3170.8182482458337,3132.4075869016933,3153.447509765625,1680132,3058.7488606770835,2992.884969075521
2023-07-25,TCS,3156.0020424597774,3164.641033805337,3139.931699726528,3157.53466796875,1272980,3064.464152018229,2994.43190375434
2023-07-26,TCS,3158.649818156021,3177.6926576909354,3144.390820765132,3147.456298828125,1066803,3069.9415934244794,2996.551500108507
2023-07-27,TCS,3153.632989545926,3169.145888910245,3144.4367836891192,3155.4443359375,1701769,3075.459969075521,2998.923860677083
2023-07-28,TCS,3144.3903763886888,3152.47192520402,3094.228757385738,3116.894287109375,2599831,3080.025349934896,3001.009925672743
2023-07-31,TCS,3125.254883408398,3183.0800891327967,3122.003667022288,3178.249755859375,2743678,3087.914510091146,3003.8359619140624
2023-08-01,TCS,3172.258069660684,3214.059420505408,3172.258069660684,3206.674560546875,1956167,3095.65478515625,3007.3456976996526
2023-08-02,TCS,3190.7901681699773,3201.4262450108586,3170.95788424797,3196.0849609375,1914899,3102.5077880859376,3011.117898220486
2023-08-03,TCS,3176.902701707106,3189.210877378925,3128.5989179384605,3158.27783203125,2026351,3107.15859375,3014.2176188151043
2023-08-04,TCS,3159.485492720518,3224.277587720079,3159.485492720518,3198.77880859375,2248493,3113.767830403646,3017.83020562066
2023-08-07,TCS,3208.439353054858,3240.0690865999345,3196.642128515489,3236.39990234375,1853889,3122.3151692708334,3021.903203667535
2023-08-08,TCS,3236.400164719384,3241.8806958970467,3210.9013844925967,3223.90625,1634225,3131.2706705729165,3025.8189832899307
2023-08-09,TCS,3218.6109063732065,3220.561726717622,3181.5936254249154,3216.381591796875,1794589,3139.737540690104,3029.716560872396
2023-08-10,TCS,3204.770008770933,3218.61080881872,3186.2381232080143,3197.431640625,1096701,3147.0137613932293,3033.1685546875
2023-08-11,TCS,3193.716617565227,3220.237074523669,3171.3295781587303,3203.656005859375,1679974,3151.816748046875,3036.0050699869794
2023-08-14,TCS,3196.1313591222456,3209.4149453532923,3168.5425118958265,3204.631103515625,1190425,3157.577197265625,3038.9127061631943
2023-08-16,TCS,3204.770413634263,3219.6331170018425,3191.022367661881,3212.5732421875,1328445,3162.473583984375,3041.501890733507
2023-08-17,TCS,3209.4153834850013,3214.803159442729,3170.586521042336,3191.53369140625,1843241,3166.3258463541665,3044.052476671007
2023-08-18,TCS,3167.6132225589963,3167.6132225589963,3117.916064961664,3127.7626953125,2526749,3167.961303710937,3045.4581651475696
2023-08-21,TCS,3135.1013352464674,3167.38126751308,3132.314578504026,3159.85693359375,1375579,3170.470450846354,3047.7272976345484
2023-08-22,TCS,3158.324458182701,3168.542566723881,3125.8587859478707,3141.7431640625,1222012,3174.145467122396,3049.5105767144096
2023-08-23,TCS,3147.177068102608,3160.181932020387,3136.0300418873685,3156.698486328125,1330046,3178.305078125,3051.999565972222
2023-08-24,TCS,3165.755676472216,3170.4467623713062,3137.9810915042904,3146.945068359375,1152881,3182.525634765625,3054.8844699435763
2023-08-25,TCS,3135.1011349979294,3145.133503987289,3112.110393341278,3140.953369140625,1158046,3184.0556884765624,3057.792214626736
2023-08-28,TCS,3152.75105887329,3152.75105887329,3121.2607957589826,3135.612548828125,1037485,3180.030859375,3061.061105685764
2023-08-29,TCS,3140.721516741904,3148.617327956399,3125.812321973633,3136.169677734375,944517,3176.7333821614584,3064.180864800347
2023-08-30,TCS,3156.4661593852143,3165.8483302087693,3142.578868343871,3149.917236328125,1188200,3173.735099283854,3066.8806260850693
2023-08-31,TCS,3159.2532391652235,3174.487418701091,3105.979648519252,3118.195068359375,3417652,3170.507112630208,3069.0853705512154
2023-09-01,TCS,3126.740758299694,3148.105891229252,3118.194750485235,3139.00244140625,1277950,3167.903035481771,3071.509046766493
2023-09-04,TCS,3137.888302932344,3188.839599513233,3130.5034424257988,3175.509521484375,1828332,3169.457421875,3074.112014431424
2023-09-05,TCS,3176.902652296802,3201.983462709672,3163.108115854988,3185.588134765625,1501842,3170.528776041667,3076.9311984592014
2023-09-06,TCS,3189.907535196781,3199.103741686018,3156.5594370607423,3186.098876953125,1314818,3171.480916341146,3079.436216905382
2023-09-07,TCS,3186.9349513089087,3214.059337353484,3179.039140798069,3209.64697265625,1885092,3173.5539388020834,3082.2013481987847
2023-09-08,TCS,3209.646762467813,3218.703720990079,3190.8826476046866,3197.24560546875,1518917,3174.947314453125,3085.23232421875
2023-09-11,TCS,3215.917208433736,3237.9325408464088,3200.125587248476,3233.241455078125,1783604,3178.8255533854167,3088.246329752604
2023-09-12,TCS,3243.7846648081127,3334.725730646849,3235.424395053453,3326.272705078125,4476016,3183.7596516927083,3092.1918267144097
2023-09-13,TCS,3317.26215028344,3333.7504596439576,3293.017277917469,3314.2431640625,1754929,3187.345271809896,3095.800311957465
2023-09-14,TCS,3316.28699181143,3341.9715088947505,3293.574969875399,3306.997802734375,2604721,3191.0423665364583,3098.994661458333
2023-09-15,TCS,3314.243274416184,3350.935569707804,3309.226976456116,3342.52880859375,2952897,3197.1840657552084,3102.547523328993
2023-09-18,TCS,3325.5759111878315,3362.0359753584007,3321.117055435085,3349.820556640625,1395753,3202.218790690104,3106.2289252387154
2023-09-20,TCS,3325.52964476678,3367.3309950501616,3325.52964476678,3349.72802734375,1649396,3205.9963948567706,3109.989515516493
2023-09-21,TCS,3333.471867196748,3348.7525373008507,3277.225784076949,3330.452880859375,2004073,3209.54794921875,3113.7326388888887
