Date,Close,High,Low,Open,Volume,Company,Ticker
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,
2023-06-08,2976.4658203125,3007.3207926165123,2973.293003831555,2999.043762912063,1759366,TCS,TCS.NS
2023-06-09,2951.49658203125,2988.92710113042,2947.8639309217856,2984.3287517440654,1775689,TCS,TCS.NS
2023-06-12,2986.075927734375,2992.9734515668288,2953.059870134538,2956.7385495118465,2324605,TCS,TCS.NS
2023-06-13,2983.133056640625,3002.7220694111443,2978.810653238192,2998.1237201471154,1371928,TCS,TCS.NS
2023-06-14,2989.89306640625,2994.3075271171197,2966.7174283351833,2983.1334023931563,1658544,TCS,TCS.NS
2023-06-15,2979.932861328125,3008.793544788029,2974.0958056287536,3006.8016396344283,2273810,TCS,TCS.NS
2023-06-16,2941.574951171875,2964.27443415416,2924.0640119221275,2962.05090181085,4156189,TCS,TCS.NS
2023-06-19,2974.46630859375,2978.6356017646413,2941.667959462191,2955.565603365162,1468186,TCS,TCS.NS
2023-06-20,2990.494873046875,2994.942164191664,2965.8034836575825,2977.8017372658956,1528452,TCS,TCS.NS
2023-06-21,3018.753662109375,3021.718447715978,2987.020706957234,3011.1563283053792,1645987,TCS,TCS.NS
2023-06-22,3000.501708984375,3027.5093766697696,2992.7191178657326,3020.421667836672,1529603,TCS,TCS.NS
2023-06-23,2979.979736328125,3010.600702724202,2973.3086851435883,2999.390070425381,1119505,TCS,TCS.NS
2023-06-26,2955.2412109375,2977.7090684012846,2939.8149168077966,2969.463223564131,1978803,TCS,TCS.NS
2023-06-27,2962.37548828125,2973.771375126299,2948.431473899292,2966.683667337439,863542,TCS,TCS.NS
2023-06-28,2979.14501953125,2993.5059172295346,2958.7154391788054,2972.242568780507,1575872,TCS,TCS.NS
2023-06-30,3059.56640625,3066.746855836929,2977.8946733632847,2983.3609896661364,2672406,TCS,TCS.NS
2023-07-03,3031.817626953125,3074.9003264457365,3028.5284723972923,3070.7310329464513,1687264,TCS,TCS.NS
2023-07-04,3065.681640625,3071.3795846691332,3036.450215024391,3048.216842703303,1656681,TCS,TCS.NS
2023-07-05,3075.9658203125,3084.350778301896,3062.114545595604,3076.0121910370362,1453008,TCS,TCS.NS
2023-07-06,3078.698974609375,3083.8411486556433,3059.335012466021,3063.5506768174178,1848238,TCS,TCS.NS
2023-07-07,3084.58251953125,3110.200423093998,3059.3351293811484,3059.3351293811484,1789326,TCS,TCS.NS
2023-07-10,3031.49267578125,3080.4124220157623,3025.2387367336205,3080.4124220157623,1407431,TCS,TCS.NS
2023-07-11,3031.91015625,3052.8493652895645,3021.1627797878978,3052.8493652895645,1110172,TCS,TCS.NS
2023-07-12,3020.328369140625,3047.4287732769135,3011.2487565769347,3039.8314402630454,1515240,TCS,TCS.NS
2023-07-13,3095.0517578125,3119.974776122977,3032.2343603066984,3042.6575935366886,4585146,TCS,TCS.NS
2023-07-14,3256.357421875,3265.808002340578,3105.6607006137674,3117.705327435957,6306101,TCS,TCS.NS
2023-07-17,3235.093994140625,3289.0168154392363,3221.5207170120716,3252.0491675187036,2743228,TCS,TCS.NS
2023-07-18,3239.86572265625,3265.020371989356,3210.356296521884,3220.5479038124295,2600090,TCS,TCS.NS
2023-07-19,3215.03466796875,3258.3953622895324,3192.427698113294,3242.7835851217083,2405370,TCS,TCS.NS
2023-07-20,3217.124755859375,3231.6157541053626,3191.8117167460496,3207.649828777992,1715404,TCS,TCS.NS
2023-07-21,3128.8779296875,3190.743799344201,3120.2854288918306,3162.0867841140066,3770223,TCS,TCS.NS
2023-07-24,3153.447509765625,3170.8182482458337,3132.4075869016933,3140.6748745909354,1680132,TCS,TCS.NS
2023-07-25,3157.53466796875,3164.641033805337,3139.9316997265273,3156.0020424597774,1272980,TCS,TCS.NS
2023-07-26,3147.456298828125,3177.6926576909354,3144.3908207651316,3158.649818156021,1066803,TCS,TCS.NS
2023-07-27,3155.4443359375,3169.1458889102455,3144.4367836891192,3153.632989545926,1701769,TCS,TCS.NS
2023-07-28,3116.894287109375,3152.47192520402,3094.228757385738,3144.3903763886888,2599831,TCS,TCS.NS
2023-07-31,3178.249755859375,3183.0800891327967,3122.0036670222876,3125.254883408398,2743678,TCS,TCS.NS
2023-08-01,3206.674560546875,3214.0594205054076,3172.258069660684,3172.258069660684,1956167,TCS,TCS.NS
2023-08-02,3196.0849609375,3201.4262450108586,3170.95788424797,3190.7901681699773,1914899,TCS,TCS.NS
2023-08-03,3158.27783203125,3189.210877378925,3128.5989179384605,3176.9027017071066,2026351,TCS,TCS.NS
2023-08-04,3198.77880859375,3224.277587720079,3159.485492720518,3159.485492720518,2248493,TCS,TCS.NS
2023-08-07,3236.39990234375,3240.0690865999345,3196.642128515489,3208.439353054858,1853889,TCS,TCS.NS
2023-08-08,3223.90625,3241.8806958970467,3210.9013844925967,3236.4001647193836,1634225,TCS,TCS.NS
2023-08-09,3216.381591796875,3220.561726717622,3181.5936254249154,3218.6109063732065,1794589,TCS,TCS.NS
2023-08-10,3197.431640625,3218.61080881872,3186.2381232080143,3204.770008770933,1096701,TCS,TCS.NS
2023-08-11,3203.656005859375,3220.2370745236694,3171.3295781587303,3193.716617565227,1679974,TCS,TCS.NS
2023-08-14,3204.631103515625,3209.4149453532923,3168.5425118958265,3196.1313591222456,1190425,TCS,TCS.NS
2023-08-16,3212.5732421875,3219.6331170018425,3191.022367661881,3204.770413634263,1328445,TCS,TCS.NS
2023-08-17,3191.53369140625,3214.803159442729,3170.5865210423362,3209.4153834850013,1843241,TCS,TCS.NS
2023-08-18,3127.7626953125,3167.6132225589963,3117.9160649616633,3167.6132225589963,2526749,TCS,TCS.NS
2023-08-21,3159.85693359375,3167.3812675130794,3132.314578504026,3135.1013352464674,1375579,TCS,TCS.NS
2023-08-22,3141.7431640625,3168.5425667238806,3125.8587859478707,3158.324458182701,1222012,TCS,TCS.NS
2023-08-23,3156.698486328125,3160.181932020387,3136.0300418873685,3147.177068102608,1330046,TCS,TCS.NS
2023-08-24,3146.945068359375,3170.4467623713062,3137.9810915042904,3165.7556764722162,1152881,TCS,TCS.NS
2023-08-25,3140.953369140625,3145.133503987289,3112.110393341278,3135.1011349979294,1158046,TCS,TCS.NS
2023-08-28,3135.612548828125,3152.75105887329,3121.2607957589826,3152.75105887329,1037485,TCS,TCS.NS
2023-08-29,3136.169677734375,3148.617327956399,3125.812321973633,3140.721516741904,944517,TCS,TCS.NS
2023-08-30,3149.917236328125,3165.8483302087693,3142.578868343871,3156.4661593852143,1188200,TCS,TCS.NS
2023-08-31,3118.195068359375,3174.487418701091,3105.979648519252,3159.2532391652235,3417652,TCS,TCS.NS
2023-09-01,3139.00244140625,3148.105891229252,3118.194750485235,3126.740758299694,1277950,TCS,TCS.NS
2023-09-04,3175.509521484375,3188.839599513233,3130.5034424257988,3137.8883029323442,1828332,TCS,TCS.NS
2023-09-05,3185.588134765625,3201.9834627096716,3163.1081158549873,3176.902652296802,1501842,TCS,TCS.NS
2023-09-06,3186.098876953125,3199.103741686018,3156.5594370607423,3189.907535196781,1314818,TCS,TCS.NS
2023-09-07,3209.64697265625,3214.059337353484,3179.039140798069,3186.9349513089087,1885092,TCS,TCS.NS
2023-09-08,3197.24560546875,3218.703720990079,3190.8826476046866,3209.646762467813,1518917,TCS,TCS.NS
2023-09-11,3233.241455078125,3237.9325408464088,3200.1255872484753,3215.917208433736,1783604,TCS,TCS.NS
2023-09-12,3326.272705078125,3334.725730646849,3235.424395053453,3243.7846648081127,4476016,TCS,TCS.NS
2023-09-13,3314.2431640625,3333.7504596439576,3293.0172779174695,3317.26215028344,1754929,TCS,TCS.NS
2023-09-14,3306.997802734375,3341.9715088947505,3293.574969875399,3316.28699181143,2604721,TCS,TCS.NS
2023-09-15,3342.52880859375,3350.935569707804,3309.2269764561156,3314.243274416184,2952897,TCS,TCS.NS
2023-09-18,3349.820556640625,3362.0359753584007,3321.117055435085,3325.5759111878315,1395753,TCS,TCS.NS
2023-09-20,3349.72802734375,3367.3309950501616,3325.52964476678,3325.52964476678,1649396,TCS,TCS.NS
2023-09-21,3330.452880859375,3348.7525373008507,3277.225784076949,3333.4718671967476,2004073,TCS,TCS.NS
2023-09-22,3347.498291015625,3375.4588388474685,3311.6421598212573,3329.2451265027385,1989083,TCS,TCS.NS
2023-09-25,3322.882080078125,3362.6863447912865,3305.697080802258,3346.430264395196,1238778,TCS,TCS.NS
2023-09-26,3330.824462890625,3339.4169627375986,3284.6572387999286,3314.0111668297322,1726062,TCS,TCS.NS
2023-09-27,3334.16845703125,3357.1127071544365,3302.9566931122054,3334.8186548656413,1541134,TCS,TCS.NS
2023-09-28,3285.353759765625,3346.7088954834967,3276.6220132450994,3344.10787733265,1755753,TCS,TCS.NS
2023-09-29,3277.782958984375,3314.8002369860105,3256.3713353484836,3285.7715245693503,2243791,TCS,TCS.NS
2023-10-03,3264.08203125,3282.985396320475,3232.731015841526,3282.985396320475,1948148,TCS,TCS.NS
2023-10-04,3286.28271484375,3295.8041332105504,3230.12961480862,3238.4898845941034,1788138,TCS,TCS.NS
2023-10-05,3334.21533203125,3366.4022830125305,3298.776937930184,3301.3779563539,2990768,TCS,TCS.NS
2023-10-06,3363.98681640625,3376.573712868575,3320.931561429297,3335.747772538649,2075691,TCS,TCS.NS
2023-10-09,3379.732177734375,3417.492640385133,3372.904533090084,3385.955889020274,4233074,TCS,TCS.NS
2023-10-10,3370.953857421875,3388.696299926251,3345.3623220029544,3381.3114396957885,1848148,TCS,TCS.NS
2023-10-11,3353.304443359375,3390.554184152061,3348.7528311967617,3390.554184152061,2426417,TCS,TCS.NS
2023-10-12,3290.741455078125,3333.5644771796983,3286.6078116313074,3320.8848258321595,4241281,TCS,TCS.NS
2023-10-13,3317.0302734375,3322.7430341793447,3274.4392495057846,3279.0838441859346,2890357,TCS,TCS.NS
2023-10-16,3273.556640625,3320.5598001135572,3268.958537503607,3312.5247424765194,1671104,TCS,TCS.NS
2023-10-17,3257.765380859375,3282.9389493515223,3254.3284259625857,3279.0840262676807,1672065,TCS,TCS.NS
2023-10-18,3239.37255859375,3272.3026895076964,3236.353572052656,3261.4343833171283,1408245,TCS,TCS.NS
2023-10-19,3218.32421875,3238.0684358855883,3214.8317596869083,3231.223125172474,1514545,TCS,TCS.NS
2023-10-20,3254.552978515625,3259.1629792610242,3207.5211938456205,3213.434955097758,1481211,TCS,TCS.NS
2023-10-23,3175.94921875,3240.0242499313185,3167.7071513441997,3234.4829267293885,1106272,TCS,TCS.NS
