Date,Close,High,Low,Open,Volume,Company,Ticker
,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,,
2023-06-14,185.42080688476562,185.74819032698173,183.66692113774045,185.35064003635762,18512564,Wipro,WIPRO.NS
2023-06-15,181.9130401611328,185.88851462530786,181.5856424371724,185.72481576332765,28702320,Wipro,WIPRO.NS
2023-06-16,178.3350830078125,181.77270165596752,177.32952477998478,180.32282003127847,41110648,Wipro,WIPRO.NS
2023-06-19,177.7972412109375,178.66249436550692,176.3707531824659,178.66249436550692,10629440,Wipro,WIPRO.NS
2023-06-20,178.89634704589844,180.0422247819919,178.00771445115188,178.5689493289692,11802658,Wipro,WIPRO.NS
2023-06-21,180.2994384765625,181.1179184177661,179.1769545546862,179.71480994713136,8829264,Wipro,WIPRO.NS
2023-06-22,178.8028106689453,180.5333170860286,178.4754272070374,180.5333170860286,9356174,Wipro,WIPRO.NS
2023-06-23,177.70370483398438,179.1301928273935,176.83845170068253,178.80279512079548,6470406,Wipro,WIPRO.NS
2023-06-26,178.1480255126953,178.61572839630605,177.2827723233836,177.72709577207752,4100400,Wipro,WIPRO.NS
2023-06-27,178.943115234375,179.71482209073804,178.42863923908018,179.71482209073804,5880750,Wipro,WIPRO.NS
2023-06-28,178.52218627929688,179.48097142716887,178.1012422893448,179.48097142716887,7140112,Wipro,WIPRO.NS
2023-06-30,182.00657653808594,182.28720112633115,179.13020662318112,180.06561240189222,9070810,Wipro,WIPRO.NS
2023-07-03,183.15245056152344,184.22816147566593,182.1702716594338,184.22816147566593,9036924,Wipro,WIPRO.NS
2023-07-04,185.1869659423828,185.84174713706614,183.80723670063333,184.15801386990933,12617234,Wipro,WIPRO.NS
2023-07-05,184.22816467285156,184.9297190046394,183.2693794620053,184.32171095968704,12366958,Wipro,WIPRO.NS
2023-07-06,185.3038787841797,185.65465592907162,183.877376497724,184.5087782131612,9037242,Wipro,WIPRO.NS
2023-07-07,185.1401824951172,185.88850993589213,183.9007727539493,184.74263220409688,9065220,Wipro,WIPRO.NS
2023-07-10,182.3807373046875,185.1401813443063,182.2404178817626,185.1401813443063,5630400,Wipro,WIPRO.NS
2023-07-11,183.3629150390625,183.71369221177324,181.3985714357782,182.40412980958368,9634838,Wipro,WIPRO.NS
2023-07-12,183.26937866210938,184.2515575769574,182.56782433338353,184.22816386877093,6848220,Wipro,WIPRO.NS
2023-07-13,184.4152374267578,186.426368347957,182.9887493709571,183.26937394986382,13595726,Wipro,WIPRO.NS
2023-07-14,189.4430389404297,189.65351093803375,183.50322114449003,184.6257051610082,31366784,Wipro,WIPRO.NS
2023-07-17,194.21360778808594,198.7503311265953,189.79381016167056,190.3550592889849,45759860,Wipro,WIPRO.NS
2023-07-18,195.12564086914062,196.57550833123594,192.81050597952864,195.49979745165064,17769026,Wipro,WIPRO.NS
2023-07-19,195.47642517089844,196.90291325122197,193.69914565604174,196.4352103693901,10830990,Wipro,WIPRO.NS
2023-07-20,195.33609008789062,196.4351946267433,193.93298155484246,195.73364036021923,8255710,Wipro,WIPRO.NS
2023-07-21,189.27935791015625,193.7926877679994,187.54885157538416,189.4196630624204,23514212,Wipro,WIPRO.NS
2023-07-24,188.975341796875,190.82277387081936,188.71811092371473,190.02767327042733,6808460,Wipro,WIPRO.NS
2023-07-25,187.26821899414062,189.65350639280013,187.08114070806423,189.65350639280013,6458200,Wipro,WIPRO.NS
2023-07-26,188.36734008789062,188.76489040142934,187.73593832793617,188.71811725751428,5329662,Wipro,WIPRO.NS
2023-07-27,187.05776977539062,190.1679910263714,186.6134463367538,188.95196070187603,8948358,Wipro,WIPRO.NS
2023-07-28,186.49652099609375,188.41410563400828,185.4675689640931,187.57223189696435,6760060,Wipro,WIPRO.NS
2023-07-31,189.4430389404297,189.88736236952332,186.59006289478396,186.9642194759038,6762180,Wipro,WIPRO.NS
2023-08-01,190.33169555664062,190.8227778786823,188.9753457659362,189.6535206612884,7181804,Wipro,WIPRO.NS
2023-08-02,188.3907012939453,189.84058297605944,186.61343618242358,189.84058297605944,5399618,Wipro,WIPRO.NS
2023-08-03,186.91744995117188,188.01655455506835,185.7014196292685,188.01655455506835,6821698,Wipro,WIPRO.NS
2023-08-04,191.22030639648438,191.7581618005617,187.2214386047975,187.47868372720512,12481540,Wipro,WIPRO.NS
2023-08-07,192.2960205078125,193.1612736195778,190.84613884392982,191.73478566167464,8822866,Wipro,WIPRO.NS
2023-08-08,194.7280731201172,195.26592851168556,191.7347779089408,192.88064126086343,15724284,Wipro,WIPRO.NS
2023-08-09,195.40625,195.73364771260594,192.95080997493147,194.33053912685247,9309388,Wipro,WIPRO.NS
2023-08-10,195.80380249023438,196.8093608000394,194.35392074734492,195.07886875536906,9901644,Wipro,WIPRO.NS
2023-08-11,193.18466186523438,197.44076077343814,192.85727842500864,195.8038007528335,7571468,Wipro,WIPRO.NS
2023-08-14,194.16683959960938,194.6579361668213,191.52432129353662,193.27820701966792,5792180,Wipro,WIPRO.NS
2023-08-16,195.80380249023438,196.5287504982585,193.6289870124796,193.6991395879248,8131780,Wipro,WIPRO.NS
2023-08-17,195.28932189941406,196.62227789423193,193.86283389725017,195.803797895872,6340960,Wipro,WIPRO.NS
2023-08-18,192.55325317382812,194.72806839233303,190.82274706228475,194.12004617358346,10602392,Wipro,WIPRO.NS
2023-08-21,193.90960693359375,195.19578978747012,192.52987779926298,192.60003037302454,7334260,Wipro,WIPRO.NS
2023-08-22,195.078857421875,195.54656026188277,193.04434721320956,194.09667860322708,6350240,Wipro,WIPRO.NS
2023-08-23,194.21360778808594,195.47641118796412,193.90960379127327,195.14901348483772,6134234,Wipro,WIPRO.NS
2023-08-24,193.02098083496094,196.43520608866706,192.6935831155496,195.85057749911746,5776956,Wipro,WIPRO.NS
2023-08-25,191.6178741455078,192.3661873291236,190.40184381239362,191.758179299146,6598510,Wipro,WIPRO.NS
2023-08-28,190.84616088867188,192.90406504836102,190.6590825850164,192.43636215264252,3401974,Wipro,WIPRO.NS
2023-08-29,190.86953735351562,192.64680248741757,190.40183450005108,191.59447106712233,3998562,Wipro,WIPRO.NS
2023-08-30,190.4486083984375,191.85171696441864,190.19136326411257,191.75817068408986,4018182,Wipro,WIPRO.NS
2023-08-31,191.0098419189453,191.7581693368427,190.0978299213602,190.82276363276054,22061952,Wipro,WIPRO.NS
2023-09-01,194.7280731201172,195.38285421738118,190.58890028386077,190.79937226337583,8476130,Wipro,WIPRO.NS
2023-09-04,203.02981567382812,204.15229969034607,194.564390999276,195.49979672523403,27634648,Wipro,WIPRO.NS
2023-09-05,201.9774932861328,204.6200117257883,201.252545252123,203.82491111381864,17973426,Wipro,WIPRO.NS
2023-09-06,200.7848358154297,203.70797874468505,199.19464891654653,202.86611929032304,13531912,Wipro,WIPRO.NS
2023-09-07,202.4451904296875,202.84274072439968,199.59220006389054,201.0888549593391,9322650,Wipro,WIPRO.NS
2023-09-08,201.1122283935547,202.7258089585338,200.78483068458084,202.7258089585338,5748410,Wipro,WIPRO.NS
2023-09-11,203.38058471679688,204.61999439967184,201.15899620617188,202.51533160013236,8253314,Wipro,WIPRO.NS
2023-09-12,203.4507598876953,206.4908287136034,199.6623635730856,204.4329388245437,14545328,Wipro,WIPRO.NS
2023-09-13,203.7781524658203,204.83048395584154,201.81379464185028,203.4273753024799,7445670,Wipro,WIPRO.NS
2023-09-14,204.12890625,207.30927979077018,203.59103657595352,205.0409182063355,14895010,Wipro,WIPRO.NS
2023-09-15,206.2803497314453,207.54315321803563,204.9707873753332,205.69572113083112,19835876,Wipro,WIPRO.NS
2023-09-18,203.96522521972656,206.28034587093603,203.54429548979383,206.28034587093603,6025196,Wipro,WIPRO.NS
2023-09-20,201.1590118408203,204.3160062855001,200.66791525219682,203.09997594106568,9102700,Wipro,WIPRO.NS
2023-09-21,200.6211395263672,201.69685035231635,197.8616813436004,201.06544866179922,8893070,Wipro,WIPRO.NS
2023-09-22,195.733642578125,199.59219108772962,194.84501001842347,198.4930865364227,19818260,Wipro,WIPRO.NS
2023-09-25,193.67576599121094,196.31828441579106,192.69358708589854,195.7336558141955,9301132,Wipro,WIPRO.NS
2023-09-26,193.11451721191406,194.93855559792044,192.55328231715168,194.93855559792044,6480566,Wipro,WIPRO.NS
2023-09-27,194.40069580078125,194.8216255307516,191.89848258212575,192.81050889136057,7773994,Wipro,WIPRO.NS
2023-09-28,189.58335876464844,194.79824284327609,188.95195704365796,194.79824284327609,16876116,Wipro,WIPRO.NS
2023-09-29,189.91073608398438,191.4073909097072,187.78269383078177,189.4196538019094,12780272,Wipro,WIPRO.NS
2023-10-03,189.630126953125,190.86953665564275,188.7648738227475,190.0978298048795,5728104,Wipro,WIPRO.NS
2023-10-04,189.37289428710938,189.63013943640368,187.38515703630077,188.34395650940988,6905870,Wipro,WIPRO.NS
2023-10-05,190.2615203857422,191.94525355979877,189.41966093529328,190.79939010075213,8125304,Wipro,WIPRO.NS
2023-10-06,190.7526092529297,191.66462124187694,190.33167954471108,190.82276182543976,6365004,Wipro,WIPRO.NS
2023-10-09,189.70028686523438,192.22587950778518,188.67133484230385,189.0455057020781,6030450,Wipro,WIPRO.NS
2023-10-10,190.70584106445312,191.17354392420654,189.98090734109877,190.0744393491543,5128014,Wipro,WIPRO.NS
2023-10-11,196.9730682373047,198.28264488634204,191.29048100819674,191.29048100819674,19092228,Wipro,WIPRO.NS
2023-10-12,195.078857421875,197.32382534464912,193.95637346048792,197.25367277327956,10234398,Wipro,WIPRO.NS
2023-10-13,192.24925231933594,193.8160597339866,191.31384661186192,192.64680259964408,10914054,Wipro,WIPRO.NS
2023-10-16,191.8517303466797,192.64681669230038,190.8929308624849,192.22588694777653,5277652,Wipro,WIPRO.NS
2023-10-17,192.41294860839844,193.55882629404584,192.24924975714052,192.5532680265445,5979388,Wipro,WIPRO.NS
2023-10-18,190.56553649902344,193.46528567447425,190.35506450222684,191.2904702245965,4881066,Wipro,WIPRO.NS
2023-10-19,184.8829345703125,185.56110942555463,182.4508882658702,183.31614141019887,25629102,Wipro,WIPRO.NS
2023-10-20,183.26937866210938,185.23372221864608,182.87182835453285,184.76601933282885,8429336,Wipro,WIPRO.NS
2023-10-23,179.20033264160156,183.80720827357322,178.75602352646314,182.80165006513045,8837826,Wipro,WIPRO.NS
2023-10-25,178.5923309326172,181.32839538016802,178.24155380531985,179.784967456165,6678294,Wipro,WIPRO.NS
2023-10-26,176.9086151123047,177.9843260316155,175.4119601806765,177.1658459881349,10995582,Wipro,WIPRO.NS
2023-10-27,178.82620239257812,179.76160817020565,177.282774295597,177.282774295597,6202812,Wipro,WIPRO.NS
2023-10-30,178.66249084472656,179.76159541005225,177.91416342111174,179.59789655595551,4688744,Wipro,WIPRO.NS
2023-10-31,178.56895446777344,179.6446796592415,177.32954468628913,179.2237499204754,6153536,Wipro,WIPRO.NS
2023-11-01,178.17141723632812,180.32283905844787,177.79724636971142,179.52775272906075,4241952,Wipro,WIPRO.NS
2023-11-02,179.4342041015625,180.13575841000585,178.70927035876795,179.50435667777504,4742730,Wipro,WIPRO.NS
2023-11-03,179.38742065429688,180.8606960359187,178.9664909480441,180.53329833485648,5291528,Wipro,WIPRO.NS
2023-11-06,179.9019012451172,180.74377495233622,179.13019438503528,180.53330295724183,4939936,Wipro,WIPRO.NS
2023-11-07,179.2705078125,181.00101417407393,179.06005008084423,180.01883527353627,5692178,Wipro,WIPRO.NS
2023-11-08,178.7560577392578,180.46317050448314,178.42865999330883,179.8785418675457,7102052,Wipro,WIPRO.NS
2023-11-09,178.1246337890625,179.59789491616502,177.58677836464835,179.13019206482082,9231126,Wipro,WIPRO.NS
2023-11-10,177.39968872070312,178.56894586827738,176.3239778541982,177.8673915797328,10710700,Wipro,WIPRO.NS
2023-11-13,178.49880981445312,179.08343844234872,177.7271028802629,178.94313328091772,3585902,Wipro,WIPRO.NS
2023-11-15,183.1758270263672,183.45645160429427,179.71482862702376,180.32283665156666,10792518,Wipro,WIPRO.NS
2023-11-16,185.7248077392578,186.84729174366186,182.07671688349646,183.17582145426735,13843576,Wipro,WIPRO.NS
2023-11-17,184.92970275878906,186.61343586179783,184.50877305132641,186.1457330150264,7886928,Wipro,WIPRO.NS
2023-11-20,187.17469787597656,187.5956276124243,183.90077772313552,183.90077772313552,8610496,Wipro,WIPRO.NS
2023-11-21,187.38514709472656,188.29717337656265,187.10452252545713,188.29717337656265,5440248,Wipro,WIPRO.NS
2023-11-22,187.1980743408203,188.2971789436118,186.66021889316116,188.2504058018243,5318582,Wipro,WIPRO.NS
2023-11-23,188.25039672851562,189.41965385105297,187.31499103048571,187.31499103048571,9677360,Wipro,WIPRO.NS
2023-11-24,185.2103271484375,188.71809849594578,184.99985515832375,188.25039564961136,6250566,Wipro,WIPRO.NS
2023-11-28,185.60787963867188,186.49651220268626,183.85399394397578,185.67803221182805,8145314,Wipro,WIPRO.NS
2023-11-29,190.00428771972656,191.07999859324556,186.14573910757213,186.14573910757213,15544086,Wipro,WIPRO.NS
2023-11-30,193.18466186523438,193.86283672589119,188.9753360979653,190.33168581927893,19825958,Wipro,WIPRO.NS
2023-12-01,190.65907287597656,193.51206324920693,190.12121742792172,193.51206324920693,9830426,Wipro,WIPRO.NS
